0.4128,0.362,0.819,0.2827,0.7256,0.0345,0.1322,0.1598,0.326,0.458,0.8687,0.05182,0.8584,0.07385,0.3757,0.7803,0.747,0.4604,0.964,0.1534,0.575,0.06976,0.0852,0.4893,0.643,0.826,0.7407,0.9146,0.7793,0.5254,0.1141,0.9688,0.4788,0.7056,0.0464,0.9365,0.477,0.4143,0.945,0.0838,0.1047,0.9736,0.9634,0.1395,0.02618,0.781,0.1842,0.2766,0.486,0.9604,0.8564,0.0765,0.937,0.6333,0.869,0.268,0.397,0.701,0.438,0.246,0.1189,0.679,0.6704,0.2433
0.358,0.3677,0.8247,0.2827,0.7134,0.0,0.1494,0.1598,0.3315,0.4263,0.847,0.0,0.8584,0.07385,0.3872,0.7583,0.822,0.4893,0.97,0.11365,0.5596,0.093,0.0852,0.4893,0.649,0.795,0.7773,0.9194,0.7847,0.5312,0.1544,0.9688,0.4546,0.699,0.02577,0.8804,0.4941,0.4365,1.0,0.08936,0.0814,0.9204,0.9473,0.1337,0.0,0.7856,0.1737,0.2712,0.5083,0.949,0.844,0.082,0.9526,0.623,0.9033,0.237,0.366,0.674,0.4575,0.2727,0.146,0.6904,0.6885,0.2378
0.3853,0.346,0.813,0.276,0.7197,0.02873,0.1494,0.1538,0.315,0.4526,0.8745,0.04663,0.8535,0.06714,0.3816,0.7856,0.736,0.4675,0.976,0.1648,0.57,0.06396,0.108,0.5054,0.655,0.8135,0.753,0.9194,0.7896,0.5312,0.1208,0.974,0.4727,0.681,0.05154,0.9155,0.4656,0.4143,0.945,0.07263,0.093,0.9736,0.9634,0.1454,0.0314,0.7856,0.1685,0.2766,0.4807,0.9604,0.874,0.0765,0.9263,0.6284,0.858,0.2732,0.397,0.7065,0.438,0.2566,0.1189,0.6846,0.6704,0.227
0.4128,0.3567,0.819,0.2827,0.7197,0.0345,0.1494,0.1598,0.326,0.458,0.8745,0.04663,0.8584,0.08057,0.3757,0.7803,0.747,0.4749,0.97,0.1421,0.58,0.06396,0.0852,0.4893,0.649,0.8325,0.747,0.9146,0.7896,0.5312,0.1141,0.9688,0.4727,0.6934,0.0464,0.9224,0.4827,0.42,0.9546,0.0782,0.093,0.98,0.9683,0.1221,0.0314,0.7856,0.1737,0.2712,0.4917,0.9546,0.868,0.07104,0.937,0.6284,0.864,0.2578,0.397,0.696,0.4314,0.2566,0.1243,0.679,0.6587,0.2487
0.4404,0.346,0.8013,0.3035,0.732,0.023,0.1552,0.1538,0.3315,0.4473,0.8745,0.04663,0.8745,0.06714,0.3352,0.775,0.759,0.4893,0.97,0.1477,0.601,0.0814,0.0625,0.4841,0.643,0.8384,0.7593,0.925,0.7896,0.5083,0.1544,0.943,0.521,0.7056,0.04123,0.9507,0.4712,0.42,0.945,0.067,0.06976,1.0,1.0,0.1221,0.04712,0.7856,0.1526,0.2554,0.503,0.9434,0.8623,0.06555,0.9683,0.6387,0.852,0.2578,0.3762,0.6685,0.4314,0.262,0.1351,0.674,0.6704,0.2108
0.4128,0.3567,0.819,0.2827,0.7256,0.04022,0.1437,0.1656,0.3206,0.458,0.8633,0.05182,0.864,0.07385,0.3757,0.7856,0.747,0.4604,0.97,0.1477,0.57,0.06396,0.0909,0.4946,0.6606,0.826,0.7407,0.9146,0.7847,0.5195,0.10736,0.979,0.4666,0.699,0.04123,0.9297,0.477,0.42,0.9546,0.0782,0.0988,0.967,0.9634,0.1337,0.02618,0.791,0.179,0.2766,0.486,0.9546,0.8623,0.07104,0.937,0.6284,0.875,0.263,0.3918,0.6904,0.438,0.246,0.1243,0.679,0.6646,0.2433
0.4036,0.3567,0.819,0.2896,0.7197,0.04022,0.1494,0.1538,0.326,0.458,0.8687,0.04663,0.864,0.08057,0.3757,0.7803,0.747,0.4604,0.976,0.1477,0.575,0.05814,0.0909,0.4841,0.649,0.826,0.747,0.9194,0.7896,0.5254,0.1141,0.979,0.4727,0.6934,0.0464,0.9297,0.477,0.4253,0.9497,0.0838,0.1047,0.967,0.9683,0.1337,0.02618,0.7856,0.179,0.2766,0.4917,0.9546,0.868,0.0765,0.937,0.623,0.875,0.263,0.397,0.696,0.438,0.2512,0.1298,0.6846,0.6587,0.2433
0.4036,0.3567,0.813,0.2896,0.7256,0.0345,0.1437,0.1598,0.3206,0.4526,0.8745,0.05182,0.864,0.08057,0.3757,0.775,0.753,0.4675,0.976,0.1477,0.57,0.06396,0.0909,0.4893,0.643,0.8384,0.753,0.9146,0.795,0.5195,0.1141,0.974,0.4666,0.6934,0.0464,0.9297,0.477,0.42,0.945,0.07263,0.093,0.967,0.9683,0.1279,0.02094,0.7856,0.1737,0.282,0.486,0.9604,0.868,0.07104,0.9316,0.6284,0.869,0.263,0.397,0.696,0.438,0.2566,0.1189,0.6846,0.6587,0.2487
0.4128,0.3567,0.8247,0.2827,0.7256,0.0345,0.138,0.1656,0.3206,0.4526,0.88,0.05182,0.864,0.07385,0.3757,0.7803,0.741,0.4604,0.97,0.1477,0.575,0.06976,0.0909,0.4946,0.649,0.8325,0.753,0.9146,0.7896,0.5312,0.10736,0.974,0.4727,0.687,0.0464,0.9224,0.477,0.42,0.9546,0.0782,0.1047,0.967,0.9683,0.1337,0.0314,0.7856,0.179,0.2766,0.486,0.9604,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.3918,0.696,0.438,0.2566,0.1243,0.679,0.6587,0.2433
0.4036,0.3567,0.819,0.2966,0.732,0.04022,0.138,0.1598,0.326,0.4526,0.858,0.04663,0.843,0.07385,0.3699,0.7803,0.753,0.4531,0.982,0.1477,0.565,0.06976,0.108,0.4946,0.649,0.8325,0.7593,0.9194,0.7793,0.514,0.10736,0.979,0.4546,0.699,0.03093,0.9224,0.4827,0.42,0.9546,0.0782,0.1105,0.967,0.958,0.1337,0.03665,0.7754,0.1737,0.2712,0.4697,0.9546,0.8564,0.082,0.9263,0.6177,0.869,0.2732,0.4072,0.701,0.438,0.2406,0.1189,0.6904,0.653,0.2433
0.4036,0.3567,0.8306,0.276,0.7197,0.05173,0.138,0.1716,0.326,0.4526,0.8745,0.03108,0.8535,0.05368,0.3757,0.791,0.741,0.4749,0.982,0.1421,0.565,0.0814,0.0966,0.4946,0.655,0.826,0.765,0.9146,0.7896,0.5083,0.1141,0.9688,0.4727,0.681,0.06186,0.9087,0.4656,0.409,0.96,0.0782,0.1047,0.967,0.958,0.1337,0.0314,0.7856,0.1685,0.2766,0.486,0.9604,0.8623,0.07104,0.937,0.623,0.869,0.2474,0.3762,0.6904,0.4248,0.2566,0.1351,0.663,0.6704,0.2433
0.4128,0.3567,0.819,0.2827,0.7197,0.0345,0.1437,0.1656,0.3206,0.4526,0.8745,0.04663,0.864,0.07385,0.3757,0.7803,0.741,0.4604,0.97,0.1421,0.575,0.06396,0.0909,0.4946,0.649,0.8325,0.747,0.9146,0.7896,0.5254,0.1141,0.974,0.4727,0.699,0.0464,0.9224,0.4712,0.4253,0.9497,0.0782,0.0988,0.967,0.9683,0.1337,0.0314,0.7856,0.179,0.2766,0.486,0.9546,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.397,0.696,0.438,0.2512,0.1243,0.6846,0.6587,0.2433
0.4128,0.3567,0.819,0.2827,0.7256,0.023,0.138,0.1656,0.326,0.4631,0.8745,0.04663,0.8584,0.08057,0.3699,0.775,0.747,0.4531,0.976,0.1477,0.57,0.06976,0.0852,0.4893,0.643,0.8325,0.753,0.9146,0.7896,0.5254,0.1208,0.979,0.4727,0.699,0.05154,0.944,0.4712,0.42,0.9546,0.067,0.1047,0.967,0.9634,0.1337,0.03665,0.791,0.179,0.282,0.486,0.9546,0.8623,0.082,0.9316,0.623,0.869,0.2578,0.397,0.696,0.438,0.2512,0.1298,0.679,0.6704,0.2487
0.4128,0.3567,0.8247,0.2827,0.7197,0.0345,0.1494,0.1656,0.3206,0.4685,0.88,0.05182,0.864,0.08057,0.3816,0.791,0.747,0.4531,0.976,0.1421,0.58,0.06976,0.0852,0.4841,0.643,0.8447,0.7407,0.9146,0.7896,0.5254,0.10736,0.974,0.4666,0.7056,0.0464,0.9297,0.477,0.431,0.9497,0.07263,0.093,0.9604,0.958,0.1395,0.0314,0.7856,0.1737,0.2766,0.4807,0.9604,0.8623,0.06555,0.9316,0.623,0.864,0.2578,0.397,0.701,0.4443,0.2566,0.1189,0.6846,0.6646,0.2487
0.4036,0.362,0.813,0.2896,0.732,0.02873,0.1494,0.1598,0.3206,0.4526,0.8745,0.05182,0.8584,0.06714,0.3757,0.769,0.747,0.4604,0.97,0.1364,0.565,0.06396,0.1023,0.4893,0.649,0.826,0.729,0.9194,0.7896,0.5312,0.1208,0.9688,0.4788,0.681,0.0464,0.9297,0.477,0.431,0.9546,0.0838,0.0988,0.967,0.9736,0.1337,0.02094,0.7856,0.1737,0.282,0.4973,0.9546,0.8623,0.082,0.937,0.644,0.886,0.2578,0.402,0.701,0.438,0.2406,0.1351,0.6846,0.6646,0.2433
0.4128,0.346,0.8306,0.276,0.732,0.02873,0.1609,0.1656,0.315,0.458,0.8687,0.04663,0.8745,0.07385,0.3699,0.791,0.747,0.4531,0.976,0.1477,0.58,0.05814,0.0795,0.4841,0.6606,0.8325,0.747,0.9146,0.7896,0.5366,0.1208,0.974,0.4727,0.675,0.05154,0.9224,0.477,0.431,0.9497,0.07263,0.1105,0.9536,0.9634,0.1395,0.0314,0.796,0.1842,0.2712,0.4697,0.9604,0.8804,0.06555,0.942,0.6333,0.8467,0.268,0.397,0.6904,0.4443,0.2566,0.1405,0.6846,0.6646,0.2542
0.3945,0.3406,0.8306,0.2966,0.7744,0.0345,0.138,0.148,0.3206,0.4421,0.8687,0.03108,0.8584,0.07385,0.3872,0.797,0.747,0.4675,0.976,0.1477,0.5596,0.0465,0.0852,0.4788,0.678,0.826,0.7593,0.9146,0.795,0.5312,0.1141,0.974,0.4727,0.699,0.06186,0.9155,0.4656,0.4365,0.9297,0.067,0.1279,0.9736,0.9736,0.1221,0.0314,0.811,0.1842,0.2712,0.5083,0.9604,0.844,0.0874,0.921,0.6177,0.841,0.2474,0.3918,0.712,0.4182,0.2673,0.1351,0.6904,0.6704,0.2595
0.4128,0.373,0.8247,0.2827,0.7256,0.0345,0.1494,0.1598,0.3206,0.4473,0.8633,0.05182,0.8584,0.07385,0.3816,0.7803,0.736,0.4604,0.976,0.1477,0.575,0.06396,0.0966,0.4946,0.655,0.826,0.747,0.9146,0.795,0.5366,0.10736,0.974,0.4666,0.7056,0.03607,0.9087,0.477,0.409,0.9546,0.07263,0.0988,0.9736,0.9736,0.1279,0.02618,0.7856,0.1685,0.2659,0.486,0.9546,0.8623,0.082,0.9316,0.6284,0.858,0.268,0.3918,0.7065,0.438,0.2406,0.1351,0.679,0.6646,0.2433
0.3853,0.3677,0.813,0.2966,0.7197,0.02873,0.1552,0.1656,0.304,0.4421,0.8745,0.04663,0.869,0.07385,0.3872,0.8022,0.747,0.4604,0.958,0.1421,0.58,0.0407,0.1023,0.4893,0.649,0.8384,0.747,0.8994,0.8,0.5195,0.1276,0.9634,0.497,0.699,0.03093,0.9365,0.4885,0.3977,0.965,0.07263,0.093,0.993,0.958,0.157,0.0314,0.7705,0.1737,0.2446,0.4917,0.9546,0.868,0.07104,0.9634,0.6177,0.841,0.2474,0.3918,0.696,0.451,0.262,0.1243,0.674,0.6646,0.2595
0.4128,0.3567,0.819,0.276,0.7256,0.0345,0.1494,0.1656,0.3206,0.4526,0.8745,0.05182,0.869,0.07385,0.3757,0.7856,0.736,0.4604,0.982,0.1477,0.575,0.06976,0.0852,0.4946,0.655,0.8325,0.747,0.9194,0.7896,0.5254,0.1141,0.974,0.4727,0.699,0.0464,0.9297,0.4712,0.4253,0.9546,0.0782,0.1047,0.9604,0.9683,0.1395,0.0314,0.781,0.1737,0.2766,0.4973,0.9604,0.868,0.0765,0.937,0.6284,0.875,0.263,0.3918,0.701,0.438,0.2512,0.1243,0.6846,0.6646,0.2433
0.4128,0.3567,0.819,0.2827,0.7197,0.0345,0.1437,0.1598,0.3206,0.458,0.8745,0.05182,0.864,0.07385,0.3757,0.7856,0.741,0.4604,0.97,0.1477,0.575,0.06396,0.0909,0.4946,0.655,0.8325,0.747,0.9146,0.7896,0.5254,0.1141,0.974,0.4727,0.699,0.0464,0.9297,0.4712,0.4253,0.9497,0.0782,0.0988,0.967,0.9634,0.1337,0.02618,0.7856,0.179,0.2766,0.486,0.9546,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.397,0.696,0.438,0.2512,0.1243,0.6846,0.6646,0.2433
0.4128,0.3567,0.8247,0.2827,0.7256,0.0345,0.1437,0.1598,0.3206,0.458,0.8745,0.04663,0.864,0.08057,0.3699,0.7856,0.741,0.4604,0.97,0.1421,0.575,0.06396,0.0909,0.4893,0.649,0.8325,0.747,0.9146,0.7896,0.5312,0.1141,0.974,0.4666,0.699,0.0464,0.9297,0.4712,0.42,0.9497,0.0782,0.0988,0.967,0.9683,0.1337,0.02618,0.7856,0.1737,0.2766,0.4917,0.9546,0.8623,0.0765,0.937,0.6284,0.864,0.2578,0.397,0.696,0.438,0.2512,0.1243,0.6846,0.6646,0.2433
0.4036,0.362,0.807,0.276,0.7197,0.0345,0.1437,0.1656,0.326,0.4736,0.8687,0.04663,0.864,0.08057,0.3757,0.791,0.753,0.446,0.97,0.1477,0.58,0.06976,0.0966,0.5107,0.637,0.8384,0.753,0.925,0.795,0.514,0.1208,0.979,0.4607,0.7056,0.03607,0.944,0.477,0.4143,0.9546,0.07263,0.0988,0.9604,0.958,0.1279,0.0314,0.791,0.179,0.2925,0.4807,0.9546,0.8564,0.0765,0.937,0.623,0.875,0.2578,0.3918,0.701,0.438,0.246,0.1243,0.674,0.6646,0.2487
0.3945,0.3677,0.8306,0.276,0.7256,0.023,0.1552,0.1598,0.315,0.4526,0.8853,0.03625,0.864,0.08057,0.3757,0.7856,0.741,0.4531,0.97,0.1421,0.5596,0.0814,0.0909,0.5107,0.643,0.82,0.735,0.925,0.7793,0.5425,0.1141,0.979,0.4666,0.687,0.03607,0.944,0.4827,0.442,0.945,0.0782,0.0872,0.967,0.9683,0.1337,0.04712,0.781,0.179,0.2766,0.4917,0.9663,0.8623,0.0765,0.942,0.6333,0.852,0.268,0.397,0.6846,0.451,0.2354,0.1135,0.6846,0.6646,0.2324
0.4036,0.362,0.819,0.2827,0.7256,0.0345,0.1494,0.1656,0.315,0.458,0.8745,0.04144,0.869,0.07385,0.3757,0.7856,0.747,0.4675,0.976,0.1421,0.57,0.06976,0.0909,0.4946,0.649,0.8384,0.753,0.9146,0.7847,0.5312,0.1208,0.974,0.4666,0.6934,0.0464,0.9297,0.477,0.4253,0.9497,0.0838,0.0988,0.9736,0.9683,0.1337,0.02618,0.781,0.179,0.2712,0.486,0.9604,0.8623,0.07104,0.9316,0.6284,0.869,0.2578,0.3918,0.6904,0.4314,0.2512,0.1243,0.6846,0.6646,0.2487
0.4036,0.346,0.807,0.2966,0.744,0.00575,0.138,0.1835,0.3206,0.4631,0.8853,0.0674,0.8584,0.08057,0.3757,0.753,0.7817,0.4749,0.964,0.1818,0.554,0.05814,0.1023,0.5,0.637,0.857,0.7593,0.9043,0.81,0.503,0.141,0.9844,0.4666,0.6934,0.06186,0.944,0.4597,0.4143,0.9497,0.0782,0.0988,0.947,0.9634,0.1279,0.03665,0.791,0.1842,0.282,0.4973,0.9717,0.85,0.082,0.942,0.5757,0.841,0.2732,0.371,0.7065,0.4314,0.2512,0.1189,0.6577,0.6704,0.2378
0.422,0.3567,0.8247,0.2896,0.7134,0.0345,0.138,0.1656,0.326,0.4526,0.8687,0.05182,0.8584,0.07385,0.3699,0.791,0.747,0.4531,0.988,0.1364,0.575,0.06396,0.0966,0.4893,0.637,0.8325,0.7407,0.9194,0.7847,0.5195,0.1141,0.9844,0.4788,0.699,0.04123,0.9297,0.4656,0.4365,0.9497,0.0782,0.1105,0.967,0.958,0.1395,0.02618,0.781,0.1632,0.2766,0.486,0.9546,0.8623,0.0765,0.9316,0.6333,0.864,0.2732,0.397,0.696,0.4314,0.2512,0.1243,0.6846,0.6587,0.2433
0.4128,0.3567,0.819,0.2827,0.7197,0.0345,0.1437,0.1598,0.3206,0.458,0.8745,0.05182,0.864,0.07385,0.3757,0.7856,0.741,0.4604,0.97,0.1477,0.575,0.06396,0.0852,0.4946,0.655,0.8325,0.747,0.9146,0.7896,0.5254,0.1208,0.974,0.4727,0.699,0.0464,0.9297,0.4712,0.4253,0.9497,0.0782,0.0988,0.967,0.9634,0.1337,0.0314,0.7856,0.179,0.2766,0.486,0.9546,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.397,0.696,0.438,0.2512,0.1243,0.6846,0.6646,0.2433
0.4128,0.3567,0.819,0.2896,0.7197,0.0345,0.1437,0.1656,0.3206,0.458,0.8687,0.04663,0.864,0.07385,0.3699,0.7856,0.747,0.4604,0.976,0.1477,0.58,0.06396,0.0909,0.4946,0.655,0.8325,0.747,0.9146,0.7896,0.5312,0.1208,0.974,0.4727,0.699,0.0464,0.9297,0.477,0.42,0.9546,0.0782,0.0988,0.967,0.9683,0.1395,0.0314,0.7856,0.179,0.2766,0.486,0.9546,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.397,0.701,0.438,0.2512,0.1243,0.6846,0.6587,0.2433
0.4036,0.346,0.807,0.2896,0.732,0.05746,0.1265,0.148,0.3206,0.4526,0.8633,0.04663,0.8794,0.07385,0.3757,0.7803,0.736,0.4675,0.964,0.1477,0.575,0.07556,0.108,0.4893,0.649,0.8076,0.729,0.9146,0.7896,0.5254,0.1276,0.953,0.4849,0.7056,0.0567,0.9297,0.4597,0.4253,0.945,0.07263,0.1047,0.9604,0.979,0.1105,0.0314,0.801,0.1632,0.2979,0.486,0.9546,0.85,0.07104,0.9316,0.6284,0.875,0.263,0.397,0.701,0.451,0.2566,0.1081,0.6685,0.653,0.2595
0.4128,0.3567,0.819,0.2827,0.7197,0.0345,0.1437,0.1656,0.3206,0.458,0.8745,0.05182,0.864,0.07385,0.3757,0.7856,0.741,0.4604,0.97,0.1477,0.575,0.06396,0.0852,0.4946,0.649,0.8325,0.747,0.9194,0.7896,0.5312,0.1141,0.974,0.4727,0.699,0.0464,0.9297,0.4712,0.4253,0.9497,0.0782,0.0988,0.967,0.9634,0.1337,0.02618,0.7856,0.179,0.2766,0.486,0.9546,0.8623,0.0765,0.937,0.6284,0.869,0.263,0.397,0.701,0.438,0.2512,0.1243,0.679,0.6646,0.2433
0.3945,0.3567,0.813,0.276,0.7197,0.0345,0.1437,0.1598,0.315,0.4526,0.8633,0.04144,0.8584,0.07385,0.3757,0.7803,0.736,0.446,0.97,0.1307,0.58,0.07556,0.0795,0.5,0.649,0.826,0.735,0.9146,0.7896,0.5425,0.1141,0.9688,0.4666,0.699,0.0464,0.9155,0.4712,0.42,0.945,0.0782,0.0988,0.9604,0.9683,0.1337,0.02618,0.781,0.1685,0.2712,0.4807,0.9546,0.85,0.0765,0.937,0.613,0.869,0.268,0.397,0.6904,0.4443,0.2406,0.1189,0.6846,0.6763,0.2433
0.4312,0.3567,0.8306,0.2896,0.7256,0.046,0.1494,0.1656,0.3206,0.4421,0.8525,0.0674,0.8745,0.0604,0.3872,0.7856,0.753,0.446,0.97,0.1193,0.5854,0.02907,0.108,0.4734,0.649,0.826,0.735,0.925,0.805,0.5195,0.1141,0.979,0.4666,0.6934,0.06186,0.9014,0.4712,0.3977,0.98,0.0838,0.0988,0.967,0.942,0.1395,0.02094,0.791,0.1737,0.2607,0.5137,0.9663,0.8804,0.082,0.9106,0.644,0.864,0.2578,0.4072,0.6904,0.4119,0.246,0.1135,0.679,0.6704,0.2542
0.4128,0.362,0.8247,0.2966,0.7134,0.05173,0.1494,0.1656,0.326,0.458,0.8633,0.05182,0.8794,0.07385,0.3872,0.8022,0.736,0.4749,0.958,0.1534,0.565,0.06396,0.0852,0.4946,0.643,0.8325,0.7407,0.9194,0.7896,0.5254,0.10065,0.9688,0.4666,0.6934,0.03607,0.9365,0.4827,0.431,0.96,0.1006,0.093,0.947,0.9683,0.1279,0.04187,0.7754,0.1685,0.2712,0.4973,0.9546,0.874,0.06012,0.937,0.6333,0.858,0.2474,0.4072,0.701,0.4314,0.2354,0.1351,0.679,0.6704,0.265
0.3762,0.3298,0.86,0.3171,0.701,0.046,0.1609,0.1598,0.304,0.4685,0.847,0.06216,0.848,0.06714,0.3699,0.791,0.736,0.4531,0.964,0.1421,0.591,0.07556,0.0909,0.4734,0.6606,0.77,0.7407,0.9297,0.8,0.6104,0.1477,0.9897,0.4788,0.6626,0.02577,0.9087,0.5,0.4475,0.9546,0.05588,0.093,0.9736,0.9683,0.1163,0.03665,0.806,0.1578,0.282,0.4917,0.938,0.868,0.03824,0.9473,0.6333,0.8467,0.268,0.4175,0.7065,0.438,0.278,0.1567,0.679,0.6177,0.2487
0.3945,0.3677,0.819,0.2966,0.7134,0.05173,0.1494,0.1656,0.3206,0.4631,0.8633,0.05182,0.864,0.08057,0.3699,0.7856,0.747,0.4675,0.982,0.1477,0.565,0.07556,0.0795,0.4946,0.649,0.8325,0.753,0.9097,0.7847,0.5425,0.1208,0.9844,0.4607,0.6934,0.0464,0.9155,0.477,0.4253,0.9497,0.0838,0.1105,0.9736,0.9526,0.1337,0.02094,0.781,0.1737,0.2766,0.503,0.9434,0.874,0.07104,0.942,0.623,0.852,0.2578,0.397,0.7065,0.438,0.262,0.1189,0.679,0.6587,0.2487
