0.4092,0.6255,0.3389,0.05682,0.358,0.78,0.7036,0.4019,0.08,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4473,0.07184,0.788,0.2805,0.6196,0.652,0.206,0.82,0.1327,0.959,0.4714,0.277,0.1414,0.4517,0.07385,0.633,0.757
0.394,0.6367,0.3052,0.05115,0.358,0.78,0.686,0.4119,0.04666,0.8135,0.602,0.9526,0.3296,0.3489,0.342,0.4573,0.0884,0.788,0.2622,0.625,0.657,0.2211,0.794,0.1531,0.9536,0.4663,0.277,0.1414,0.457,0.0625,0.6724,0.757
0.4016,0.62,0.3333,0.0625,0.363,0.78,0.7036,0.407,0.0867,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4473,0.07184,0.788,0.2805,0.6196,0.657,0.211,0.8247,0.1377,0.964,0.4663,0.277,0.1414,0.4517,0.07385,0.633,0.757
0.4395,0.6035,0.3052,0.0625,0.3738,0.74,0.7207,0.392,0.06665,0.803,0.597,0.97,0.2544,0.3604,0.4146,0.4573,0.0884,0.788,0.2134,0.6304,0.635,0.2261,0.7837,0.1377,0.9175,0.482,0.277,0.1256,0.484,0.05115,0.582,0.757
0.4016,0.6147,0.3389,0.0625,0.3684,0.785,0.7095,0.4265,0.0733,0.8237,0.556,0.9644,0.3296,0.378,0.373,0.4521,0.0884,0.7827,0.2744,0.6304,0.652,0.1959,0.82,0.1531,0.9795,0.4714,0.277,0.1414,0.457,0.0852,0.627,0.767
0.4092,0.6313,0.3333,0.0625,0.358,0.774,0.7036,0.407,0.0867,0.8135,0.5815,0.9585,0.3352,0.3604,0.368,0.4473,0.07184,0.788,0.2683,0.6143,0.663,0.2161,0.83,0.1377,0.959,0.4766,0.288,0.1414,0.4517,0.07385,0.638,0.757
0.4092,0.659,0.3276,0.05682,0.3684,0.7686,0.7207,0.4119,0.06665,0.8135,0.597,0.9644,0.3525,0.372,0.368,0.4473,0.07184,0.798,0.2866,0.6304,0.6294,0.201,0.83,0.12244,0.948,0.4612,0.261,0.1414,0.4355,0.125,0.65,0.7407
0.4092,0.62,0.3333,0.0625,0.358,0.791,0.692,0.392,0.0867,0.808,0.5815,0.9585,0.3296,0.3662,0.3523,0.4573,0.0663,0.798,0.2927,0.625,0.657,0.206,0.8247,0.12244,0.9536,0.482,0.2827,0.1204,0.4355,0.07385,0.627,0.767
0.4092,0.6147,0.3333,0.0682,0.3684,0.7686,0.7095,0.407,0.08,0.829,0.5815,0.929,0.341,0.3489,0.3523,0.4473,0.07184,0.793,0.2805,0.625,0.6406,0.206,0.82,0.1276,0.974,0.482,0.277,0.1361,0.4463,0.0795,0.644,0.7515
0.4167,0.6255,0.3333,0.05682,0.3525,0.774,0.7153,0.397,0.0867,0.8135,0.5815,0.9585,0.341,0.3662,0.368,0.4473,0.0663,0.793,0.2805,0.6196,0.657,0.206,0.8247,0.1327,0.964,0.4714,0.277,0.1414,0.457,0.0852,0.638,0.757
0.4092,0.6147,0.3447,0.0625,0.358,0.774,0.7036,0.4019,0.0933,0.8135,0.5815,0.9585,0.3296,0.3489,0.3628,0.4624,0.07184,0.7827,0.2744,0.625,0.652,0.201,0.8247,0.1327,0.964,0.4714,0.2827,0.1414,0.457,0.07385,0.633,0.7515
0.4092,0.6255,0.3389,0.0625,0.363,0.78,0.7036,0.4019,0.08,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4521,0.07184,0.788,0.2805,0.625,0.652,0.206,0.8247,0.1327,0.959,0.4714,0.277,0.1414,0.4517,0.07385,0.638,0.757
0.4697,0.6035,0.3447,0.05115,0.3474,0.757,0.68,0.3628,0.1267,0.834,0.5767,0.9585,0.3237,0.3662,0.3472,0.5024,0.0497,0.793,0.2866,0.6143,0.663,0.1759,0.794,0.1837,0.9536,0.518,0.2827,0.0995,0.4355,0.0682,0.627,0.7725
0.432,0.62,0.356,0.04544,0.363,0.757,0.692,0.4412,0.0733,0.855,0.5664,0.9883,0.3296,0.3547,0.3782,0.397,0.0497,0.793,0.256,0.6304,0.657,0.1608,0.7886,0.1174,0.959,0.456,0.2717,0.1675,0.4463,0.0795,0.661,0.7036
0.4016,0.6147,0.3389,0.05115,0.363,0.7627,0.7207,0.397,0.0933,0.8237,0.5767,0.97,0.341,0.3313,0.368,0.4373,0.0829,0.798,0.2683,0.6196,0.652,0.206,0.83,0.1276,0.9434,0.482,0.2827,0.1309,0.457,0.0852,0.6553,0.7617
0.432,0.6147,0.3447,0.0625,0.3474,0.78,0.7036,0.4019,0.0733,0.8135,0.561,0.935,0.3296,0.3547,0.3574,0.4321,0.0497,0.778,0.2683,0.6143,0.635,0.1959,0.8403,0.11224,0.974,0.4507,0.2664,0.1519,0.4355,0.0682,0.644,0.7354
0.4092,0.6313,0.3389,0.0625,0.3684,0.785,0.7153,0.392,0.0933,0.808,0.587,0.9644,0.3237,0.3604,0.368,0.4573,0.0663,0.788,0.2866,0.6357,0.652,0.206,0.809,0.1377,0.959,0.4663,0.2827,0.1361,0.4624,0.0852,0.627,0.746
0.4092,0.6255,0.3276,0.0625,0.358,0.791,0.7153,0.4019,0.08,0.803,0.5815,0.947,0.3296,0.3662,0.3574,0.4521,0.07184,0.793,0.2805,0.625,0.657,0.1909,0.809,0.1327,0.964,0.456,0.277,0.1414,0.457,0.0795,0.633,0.7515
0.4167,0.6035,0.3672,0.0625,0.3525,0.7515,0.7207,0.4412,0.0733,0.8135,0.602,0.9585,0.3584,0.3547,0.342,0.4673,0.06076,0.7827,0.2744,0.603,0.652,0.1809,0.82,0.1276,0.9536,0.4714,0.2664,0.1414,0.457,0.11365,0.644,0.757
0.4167,0.6147,0.3389,0.0625,0.358,0.78,0.7036,0.407,0.0733,0.819,0.5815,0.947,0.3352,0.3662,0.368,0.4521,0.0663,0.773,0.2866,0.625,0.657,0.211,0.82,0.1276,0.969,0.4714,0.277,0.1361,0.4624,0.0682,0.638,0.746
0.4092,0.6816,0.3164,0.1193,0.3894,0.7686,0.692,0.407,0.06,0.8394,0.5664,0.935,0.3064,0.3604,0.3472,0.4673,0.07184,0.778,0.305,0.6304,0.6855,0.2261,0.7886,0.1276,1.0,0.487,0.2988,0.1571,0.457,0.0966,0.661,0.767
0.3408,0.659,0.3616,0.0909,0.3948,0.74,0.686,0.4019,0.05334,0.808,0.5356,0.9644,0.3757,0.3547,0.3523,0.412,0.03867,0.7524,0.311,0.5923,0.657,0.1508,0.8506,0.1428,0.923,0.4663,0.2336,0.1099,0.4624,0.02272,0.633,0.7036
0.4697,0.6255,0.3728,0.07385,0.342,0.8022,0.7095,0.4019,0.1267,0.819,0.556,0.994,0.3296,0.3896,0.342,0.397,0.0663,0.823,0.2866,0.625,0.635,0.2362,0.83,0.1174,0.969,0.4404,0.2827,0.1309,0.4624,0.1023,0.582,0.767
0.4092,0.6313,0.3389,0.05682,0.363,0.78,0.7095,0.4019,0.0867,0.819,0.592,0.9526,0.3352,0.372,0.3628,0.4473,0.0663,0.793,0.2805,0.6196,0.652,0.2161,0.83,0.1377,0.964,0.4766,0.288,0.1414,0.4517,0.0852,0.633,0.7515
0.447,0.6426,0.3164,0.02841,0.3684,0.7686,0.7095,0.4019,0.06,0.86,0.5767,0.9766,0.3296,0.3953,0.4146,0.4724,0.0829,0.803,0.3232,0.6304,0.657,0.2312,0.82,0.1531,0.959,0.4973,0.3044,0.1361,0.457,0.1193,0.638,0.746
0.432,0.5977,0.3108,0.0795,0.358,0.7686,0.7266,0.4216,0.06,0.798,0.5815,0.994,0.3296,0.372,0.404,0.4373,0.0497,0.7676,0.2805,0.641,0.618,0.1959,0.799,0.1582,0.959,0.456,0.2554,0.1256,0.441,0.03976,0.6157,0.778
0.4167,0.6255,0.3503,0.0795,0.342,0.78,0.7207,0.407,0.0933,0.808,0.6123,0.9585,0.3699,0.4011,0.3472,0.4573,0.05524,0.7827,0.2866,0.647,0.6235,0.2412,0.7886,0.1632,0.9277,0.4507,0.2827,0.1675,0.457,0.0682,0.65,0.8203
0.4243,0.6367,0.3276,0.0852,0.3738,0.7627,0.6978,0.3774,0.04666,0.8135,0.617,0.917,0.347,0.3372,0.3628,0.4573,0.07184,0.773,0.2622,0.6196,0.646,0.2161,0.835,0.12244,0.902,0.487,0.2935,0.1466,0.4517,0.0341,0.644,0.746
0.432,0.5977,0.3276,0.03976,0.342,0.774,0.68,0.4019,0.1,0.819,0.551,0.9644,0.3525,0.3372,0.3574,0.4521,0.06076,0.798,0.2622,0.5923,0.6235,0.206,0.8403,0.148,0.9536,0.4663,0.25,0.1256,0.4302,0.04544,0.6216,0.767
0.4092,0.62,0.3389,0.0625,0.363,0.78,0.7036,0.4019,0.0867,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4521,0.07184,0.788,0.2805,0.6196,0.657,0.206,0.8247,0.1327,0.959,0.4714,0.2827,0.1414,0.4517,0.0795,0.633,0.757
0.4092,0.6255,0.3389,0.0625,0.363,0.78,0.7095,0.407,0.08,0.8135,0.5815,0.9526,0.3352,0.3662,0.3628,0.4473,0.07184,0.788,0.2805,0.6196,0.657,0.206,0.8247,0.1377,0.959,0.4766,0.277,0.1414,0.4517,0.0795,0.638,0.757
0.4092,0.62,0.3389,0.0625,0.363,0.78,0.7036,0.4019,0.08,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4521,0.07184,0.788,0.2805,0.6196,0.657,0.211,0.82,0.1327,0.959,0.4714,0.277,0.1414,0.4517,0.0795,0.638,0.757
0.432,0.665,0.3164,0.1364,0.363,0.8193,0.6743,0.4265,0.1666,0.886,0.6733,0.9644,0.347,0.378,0.285,0.377,0.1271,0.8184,0.2988,0.5327,0.6797,0.2161,0.861,0.1786,0.948,0.4612,0.2445,0.1256,0.4463,0.01704,0.7686,0.852
0.4092,0.6255,0.3389,0.0625,0.358,0.78,0.7036,0.4019,0.08,0.8135,0.5815,0.9526,0.3352,0.3604,0.3628,0.4521,0.07184,0.788,0.2805,0.6196,0.657,0.211,0.82,0.1327,0.959,0.4714,0.277,0.1414,0.4517,0.0795,0.638,0.757
0.432,0.62,0.322,0.02272,0.3474,0.74,0.6685,0.3677,0.04,0.803,0.5767,1.0,0.3352,0.378,0.3887,0.4824,0.1381,0.742,0.366,0.641,0.635,0.1959,0.804,0.1174,1.0,0.487,0.2717,0.1937,0.441,0.0966,0.638,0.783
0.4167,0.62,0.3389,0.0625,0.363,0.78,0.7036,0.4019,0.0867,0.8135,0.5767,0.9526,0.3296,0.3547,0.3628,0.4521,0.07184,0.788,0.2866,0.6196,0.657,0.211,0.8247,0.1276,0.9536,0.4714,0.2717,0.1414,0.4517,0.0795,0.633,0.757
0.4167,0.62,0.3503,0.05682,0.363,0.774,0.7036,0.4019,0.06665,0.819,0.5664,0.9585,0.341,0.3489,0.3574,0.4521,0.0663,0.788,0.2866,0.625,0.6685,0.211,0.8247,0.1428,0.964,0.4766,0.2827,0.1414,0.457,0.07385,0.6216,0.767
0.4092,0.6255,0.3447,0.0625,0.363,0.774,0.7036,0.407,0.0867,0.819,0.587,0.9526,0.3296,0.3604,0.368,0.4521,0.07184,0.7827,0.2866,0.625,0.657,0.211,0.82,0.1327,0.959,0.4663,0.277,0.1414,0.4463,0.0795,0.638,0.7515
0.4016,0.62,0.3389,0.0625,0.342,0.7686,0.686,0.4119,0.06665,0.808,0.587,0.9585,0.3237,0.3547,0.368,0.4624,0.0663,0.798,0.2866,0.6196,0.657,0.2161,0.835,0.11224,0.948,0.4663,0.277,0.1361,0.4355,0.0625,0.644,0.7617
0.4395,0.6035,0.3333,0.0795,0.337,0.7344,0.68,0.4019,0.08,0.772,0.561,0.9766,0.3179,0.3547,0.3574,0.4521,0.0663,0.793,0.2622,0.609,0.601,0.1859,0.82,0.1632,0.9277,0.4973,0.2664,0.1624,0.4893,0.1023,0.633,0.757
0.4016,0.6367,0.3389,0.05115,0.358,0.774,0.7153,0.407,0.0933,0.8135,0.5815,0.9526,0.3296,0.3489,0.3574,0.4473,0.05524,0.778,0.2866,0.6304,0.657,0.206,0.82,0.1377,0.9536,0.4663,0.277,0.1519,0.4463,0.0852,0.65,0.7617
0.4243,0.62,0.3333,0.0682,0.358,0.78,0.7095,0.4119,0.06665,0.8237,0.5815,0.9585,0.3352,0.3662,0.3574,0.4521,0.0663,0.788,0.2683,0.6196,0.646,0.2211,0.8145,0.148,0.959,0.4766,0.2827,0.1466,0.4517,0.07385,0.633,0.7515
0.4243,0.5977,0.3164,0.05115,0.379,0.78,0.7153,0.407,0.0867,0.798,0.561,0.9824,0.3237,0.3547,0.373,0.4624,0.05524,0.823,0.2927,0.6357,0.6685,0.1959,0.799,0.1174,0.969,0.456,0.288,0.1675,0.4248,0.05115,0.638,0.778
0.4546,0.6367,0.3389,0.05115,0.3738,0.791,0.692,0.407,0.08,0.834,0.5767,0.8994,0.347,0.3257,0.3523,0.4321,0.0663,0.8335,0.256,0.6143,0.6797,0.206,0.82,0.1887,0.959,0.4766,0.2827,0.1466,0.441,0.0852,0.6216,0.709
0.447,0.62,0.39,0.04544,0.3474,0.774,0.7207,0.4363,0.013336,0.881,0.5664,0.941,0.341,0.3372,0.3472,0.3618,0.09393,0.803,0.2866,0.5923,0.663,0.2211,0.7783,0.1837,0.959,0.43,0.277,0.1466,0.441,0.03976,0.6104,0.7935
0.371,0.6147,0.3672,0.0625,0.337,0.729,0.75,0.4019,0.1067,0.782,0.5664,0.97,0.289,0.407,0.3264,0.4373,0.05524,0.798,0.25,0.5923,0.702,0.1909,0.8145,0.1632,0.964,0.4663,0.2391,0.1727,0.4946,0.0682,0.661,0.7407
0.432,0.5864,0.356,0.0,0.3264,0.729,0.7095,0.407,0.06,0.803,0.607,0.9824,0.3237,0.3489,0.3574,0.412,0.06076,0.742,0.2866,0.5815,0.7134,0.1658,0.835,0.1531,0.933,0.4612,0.25,0.1519,0.5,0.04544,0.6895,0.7197
0.4167,0.6255,0.3333,0.0625,0.342,0.785,0.6978,0.4019,0.0733,0.8237,0.5815,0.9585,0.347,0.3662,0.3628,0.4521,0.0829,0.778,0.2744,0.6196,0.663,0.211,0.8247,0.12244,0.9536,0.456,0.288,0.1571,0.457,0.0909,0.633,0.7617
0.4092,0.62,0.3447,0.0625,0.3474,0.774,0.7036,0.407,0.1,0.808,0.5664,0.9526,0.3352,0.3547,0.3574,0.4373,0.05524,0.778,0.2683,0.609,0.663,0.206,0.8145,0.1276,0.948,0.4714,0.288,0.1414,0.4678,0.0966,0.633,0.7515
0.394,0.6147,0.3276,0.07385,0.342,0.7456,0.7036,0.451,0.06,0.798,0.5713,0.941,0.3525,0.3604,0.3108,0.4373,0.06076,0.778,0.3416,0.587,0.6685,0.1759,0.8506,0.1887,0.9536,0.4353,0.3044,0.1256,0.516,0.07385,0.571,0.709
0.432,0.665,0.3616,0.01704,0.379,0.7627,0.7207,0.4119,0.05334,0.808,0.587,0.9824,0.341,0.308,0.3938,0.4573,0.1105,0.7827,0.3232,0.6523,0.6797,0.2211,0.8765,0.1174,0.9946,0.513,0.2827,0.1099,0.441,0.07385,0.6777,0.783
0.4167,0.62,0.3389,0.0625,0.358,0.78,0.7036,0.4019,0.0867,0.8135,0.5767,0.9585,0.3352,0.3604,0.3523,0.4521,0.07733,0.788,0.2744,0.6196,0.652,0.211,0.82,0.1327,0.959,0.4714,0.277,0.1414,0.4517,0.0795,0.638,0.757
0.4092,0.6255,0.3389,0.05682,0.3684,0.78,0.6978,0.4019,0.0933,0.819,0.5664,0.9526,0.347,0.3547,0.3523,0.4521,0.07184,0.803,0.2805,0.625,0.657,0.2161,0.8145,0.12244,0.959,0.4612,0.2717,0.1466,0.441,0.07385,0.627,0.746
0.4016,0.6255,0.3276,0.0682,0.358,0.7627,0.7036,0.4019,0.0867,0.8135,0.587,0.947,0.347,0.378,0.3574,0.4521,0.0663,0.7827,0.2866,0.6143,0.652,0.206,0.83,0.1276,0.964,0.4663,0.277,0.1361,0.457,0.0625,0.633,0.767
0.2349,0.4414,0.2429,0.9263,0.942,0.469,0.4827,0.6714,0.927,0.9014,0.2603,0.864,0.3757,0.7905,0.6323,0.2412,0.2045,0.4597,0.7744,0.696,0.2866,0.8545,0.933,0.806,0.4897,0.4714,0.4836,0.0995,0.9087,0.3125,0.4463,0.619
0.2878,0.3743,0.2034,0.864,0.958,0.4575,0.4243,0.681,0.933,0.8755,0.2603,0.8223,0.399,0.692,0.6216,0.2412,0.1879,0.379,0.817,0.7065,0.2642,0.8545,0.9175,0.842,0.5,0.482,0.4402,0.1152,0.925,0.3125,0.418,0.5977
0.25,0.4077,0.2034,0.892,0.921,0.435,0.4243,0.686,0.953,0.881,0.2603,0.864,0.393,0.7153,0.6323,0.211,0.1768,0.399,0.799,0.7065,0.2585,0.844,0.923,0.837,0.4795,0.482,0.4783,0.1204,0.941,0.3408,0.4407,0.6294
0.2651,0.4077,0.1978,0.898,0.921,0.4407,0.4243,0.686,0.953,0.886,0.2603,0.8696,0.3872,0.7153,0.637,0.211,0.1824,0.399,0.7925,0.7065,0.2642,0.8394,0.9277,0.837,0.4846,0.487,0.4783,0.1152,0.941,0.3352,0.435,0.6245
0.2878,0.419,0.1526,0.9146,0.9316,0.4067,0.4243,0.7207,0.94,0.8706,0.2654,0.8696,0.3872,0.7153,0.6167,0.1809,0.1934,0.4092,0.7866,0.712,0.253,0.844,0.948,0.8315,0.474,0.4714,0.4836,0.089,0.925,0.3125,0.4238,0.614
0.25,0.4023,0.1808,0.909,0.9316,0.4575,0.4243,0.711,1.0,0.8755,0.2654,0.8403,0.3643,0.7266,0.627,0.2312,0.1879,0.3738,0.756,0.679,0.326,0.869,0.959,0.8623,0.4897,0.487,0.4836,0.1361,0.9517,0.3352,0.4746,0.619
0.2576,0.4133,0.1921,0.9033,0.9316,0.4294,0.4302,0.6963,0.947,0.881,0.2805,0.864,0.3757,0.7095,0.627,0.206,0.1934,0.404,0.799,0.712,0.2642,0.829,0.9126,0.8267,0.4795,0.487,0.462,0.1152,0.941,0.3352,0.4294,0.635
0.2349,0.391,0.1978,0.898,0.942,0.4124,0.3896,0.6616,0.9067,0.9067,0.2908,0.8877,0.3816,0.756,0.6475,0.2211,0.1658,0.4292,0.829,0.7607,0.2642,0.8193,0.9126,0.8623,0.474,0.4922,0.462,0.1361,0.9785,0.375,0.4011,0.651
0.2046,0.3967,0.1808,0.858,0.921,0.4463,0.436,0.6763,0.993,0.8496,0.2603,0.8936,0.3872,0.744,0.6216,0.1959,0.1713,0.389,0.7866,0.7173,0.2642,0.8643,0.933,0.837,0.4949,0.5337,0.4673,0.1099,0.957,0.318,0.4238,0.6245
0.2727,0.4023,0.2034,0.881,0.942,0.4407,0.442,0.681,0.967,0.891,0.2603,0.876,0.3872,0.7207,0.627,0.206,0.1934,0.389,0.799,0.7227,0.253,0.829,0.923,0.842,0.5054,0.4663,0.5107,0.10474,0.941,0.324,0.469,0.603
0.3257,0.38,0.2203,0.9316,0.8945,0.4463,0.4187,0.681,0.933,0.891,0.2347,0.8164,0.3584,0.7905,0.689,0.2261,0.2155,0.4443,0.762,0.734,0.253,0.824,0.902,0.8315,0.531,0.5024,0.5054,0.08374,0.925,0.3635,0.4294,0.619
0.2424,0.4023,0.1978,0.898,0.9106,0.4238,0.4128,0.686,0.967,0.881,0.2654,0.864,0.3816,0.7207,0.6426,0.2161,0.1824,0.399,0.7866,0.712,0.253,0.834,0.923,0.837,0.474,0.487,0.4783,0.1152,0.9463,0.3408,0.4463,0.6245
0.2727,0.3967,0.1921,0.886,0.9316,0.435,0.4187,0.6763,0.953,0.8755,0.2551,0.864,0.3816,0.7207,0.6475,0.2211,0.1824,0.414,0.811,0.7065,0.2416,0.834,0.938,0.8623,0.5,0.4922,0.473,0.1152,0.925,0.3408,0.4407,0.64
0.2954,0.4077,0.1921,0.881,0.9316,0.4746,0.4128,0.6665,0.94,0.9224,0.2449,0.935,0.399,0.6978,0.6426,0.211,0.1215,0.4495,0.799,0.7065,0.2585,0.844,0.8867,0.842,0.4434,0.4714,0.4673,0.06805,0.9355,0.3635,0.4575,0.619
0.2046,0.4133,0.2203,0.9033,0.847,0.4463,0.3662,0.603,0.973,0.886,0.2296,0.8403,0.3643,0.692,0.6787,0.2462,0.1768,0.404,0.7803,0.7065,0.2247,0.869,0.964,0.8726,0.474,0.5234,0.5,0.07855,0.925,0.3694,0.4124,0.6562
0.2878,0.4023,0.1752,0.892,0.9,0.452,0.442,0.701,0.92,0.8965,0.25,0.8696,0.3352,0.7207,0.6113,0.1809,0.1437,0.394,0.768,0.7393,0.2698,0.869,0.9434,0.801,0.4949,0.4714,0.4348,0.10474,0.941,0.3635,0.418,0.6772
0.2727,0.4077,0.1978,0.898,0.921,0.435,0.4302,0.6963,0.947,0.886,0.2603,0.864,0.3872,0.7153,0.6323,0.2161,0.1768,0.399,0.7925,0.701,0.2585,0.834,0.9277,0.842,0.4795,0.4922,0.4836,0.1152,0.941,0.3467,0.435,0.6294
0.2727,0.38,0.1694,0.909,0.9263,0.4124,0.471,0.701,0.973,0.9014,0.2603,0.8877,0.393,0.7676,0.6323,0.211,0.1934,0.414,0.829,0.674,0.2698,0.8745,0.897,0.857,0.4846,0.508,0.5054,0.1204,0.941,0.3467,0.4802,0.661
0.2651,0.4023,0.1978,0.886,0.9263,0.452,0.4243,0.686,0.953,0.886,0.2449,0.858,0.393,0.7266,0.637,0.206,0.1768,0.389,0.7866,0.7065,0.253,0.834,0.9277,0.8315,0.4795,0.487,0.4783,0.1204,0.941,0.3352,0.435,0.6245
0.25,0.4023,0.1864,0.9146,0.9263,0.4407,0.442,0.686,0.947,0.886,0.2654,0.858,0.3872,0.7036,0.6426,0.201,0.1879,0.394,0.7925,0.701,0.2698,0.8394,0.9277,0.837,0.4949,0.487,0.489,0.1256,0.9355,0.3408,0.435,0.64
0.2651,0.4358,0.2373,0.9146,0.937,0.4802,0.4128,0.6714,0.967,0.8965,0.2805,0.8696,0.3816,0.756,0.6113,0.2211,0.1879,0.414,0.817,0.7173,0.2416,0.844,0.933,0.842,0.4639,0.482,0.5054,0.1256,0.93,0.3296,0.4746,0.64
0.2273,0.3687,0.1978,0.9434,0.9263,0.452,0.471,0.6567,0.947,0.9014,0.2654,0.8936,0.399,0.7207,0.6426,0.1909,0.1879,0.3838,0.7803,0.6904,0.253,0.829,0.964,0.847,0.4949,0.482,0.4783,0.0628,0.9355,0.301,0.39,0.6294
0.2349,0.4023,0.2034,0.881,0.9473,0.3672,0.4187,0.6616,0.947,0.8706,0.2603,0.864,0.3816,0.7095,0.6733,0.2211,0.1768,0.4092,0.811,0.7065,0.2642,0.834,0.948,0.867,0.5,0.487,0.4185,0.1519,0.9355,0.3467,0.4067,0.6455
0.2651,0.4077,0.1978,0.898,0.921,0.4407,0.4302,0.686,0.96,0.881,0.2603,0.864,0.3872,0.7153,0.637,0.211,0.1824,0.399,0.799,0.701,0.2642,0.8394,0.923,0.837,0.4846,0.487,0.4783,0.1204,0.941,0.3352,0.4407,0.6245
0.2651,0.4023,0.2147,0.9033,0.921,0.4463,0.4243,0.701,0.96,0.8755,0.2551,0.882,0.3757,0.7095,0.637,0.2161,0.1713,0.4192,0.799,0.712,0.2416,0.8394,0.938,0.837,0.4846,0.4922,0.4512,0.1152,0.9517,0.3408,0.4463,0.603
0.2349,0.38,0.226,0.9204,0.9053,0.452,0.3953,0.6763,0.9136,0.881,0.2603,0.911,0.393,0.7095,0.6733,0.1608,0.1934,0.404,0.811,0.7393,0.2247,0.824,0.897,0.8213,0.4587,0.518,0.4456,0.0995,0.9087,0.3296,0.469,0.6245
0.2424,0.4077,0.2147,0.9033,0.937,0.4463,0.442,0.686,0.96,0.886,0.25,0.882,0.3699,0.7207,0.6426,0.2211,0.1768,0.4092,0.7803,0.7173,0.2642,0.829,0.9175,0.847,0.5,0.4922,0.4783,0.1152,0.914,0.3296,0.4294,0.6562
0.2651,0.4358,0.1864,0.869,0.921,0.435,0.4243,0.6963,0.953,0.8447,0.2347,0.858,0.3757,0.7324,0.6685,0.2261,0.1824,0.399,0.7803,0.7173,0.2585,0.869,0.923,0.8315,0.4795,0.544,0.538,0.08374,0.914,0.3467,0.4463,0.619
0.2803,0.419,0.2317,0.881,0.9683,0.3955,0.4187,0.701,0.933,0.886,0.2347,0.852,0.3757,0.7324,0.6216,0.2211,0.1934,0.4092,0.756,0.7393,0.2585,0.809,0.9175,0.8774,0.4587,0.487,0.4512,0.1466,0.93,0.3125,0.418,0.6084
0.2576,0.419,0.226,0.869,0.9263,0.4575,0.3896,0.6914,0.953,0.8965,0.2603,0.864,0.3584,0.7207,0.6475,0.1959,0.1934,0.394,0.817,0.701,0.2585,0.869,0.923,0.867,0.5054,0.4714,0.4836,0.1152,0.925,0.324,0.4463,0.6245
